date,temperature_2m_mean
2024-03-06 00:00:00+00:00,6.3124995
2024-03-07 00:00:00+00:00,5.2291665
2024-03-08 00:00:00+00:00,5.0791664
2024-03-09 00:00:00+00:00,7.879166
2024-03-10 00:00:00+00:00,8.895833
2024-03-11 00:00:00+00:00,6.9437504
2024-03-12 00:00:00+00:00,8.220833
2024-03-13 00:00:00+00:00,10.587501
2024-03-14 00:00:00+00:00,12.09375
2024-03-15 00:00:00+00:00,12.060416
2024-03-16 00:00:00+00:00,8.027083
2024-03-17 00:00:00+00:00,9.216667
2024-03-18 00:00:00+00:00,10.285417
2024-03-19 00:00:00+00:00,10.720834
2024-03-20 00:00:00+00:00,10.616666
2024-03-21 00:00:00+00:00,9.012501
2024-03-22 00:00:00+00:00,9.102084
2024-03-23 00:00:00+00:00,6.0208335
2024-03-24 00:00:00+00:00,6.0833335
2024-03-25 00:00:00+00:00,7.13125
2024-03-26 00:00:00+00:00,8.866666
2024-03-27 00:00:00+00:00,9.354167
2024-03-28 00:00:00+00:00,8.202084
2024-03-29 00:00:00+00:00,10.270835
2024-03-30 00:00:00+00:00,8.445833
2024-03-31 00:00:00+00:00,10.045834
2024-04-01 00:00:00+00:00,9.402083
2024-04-02 00:00:00+00:00,9.266666
2024-04-03 00:00:00+00:00,10.59375
2024-04-04 00:00:00+00:00,11.177082
2024-04-05 00:00:00+00:00,13.216667
2024-04-06 00:00:00+00:00,17.09375
2024-04-07 00:00:00+00:00,15.470834
2024-04-08 00:00:00+00:00,14.264584
2024-04-09 00:00:00+00:00,11.55
2024-04-10 00:00:00+00:00,10.745834
2024-04-11 00:00:00+00:00,13.122916
2024-04-12 00:00:00+00:00,14.758332
2024-04-13 00:00:00+00:00,15.816666
2024-04-14 00:00:00+00:00,10.716667
2024-04-15 00:00:00+00:00,8.235416
2024-04-16 00:00:00+00:00,7.679167
2024-04-17 00:00:00+00:00,6.191666
2024-04-18 00:00:00+00:00,7.15
2024-04-19 00:00:00+00:00,8.022917
2024-04-20 00:00:00+00:00,6.641667
2024-04-21 00:00:00+00:00,6.4083343
2024-04-22 00:00:00+00:00,5.960417
2024-04-23 00:00:00+00:00,5.618749
2024-04-24 00:00:00+00:00,6.1479163
2024-04-25 00:00:00+00:00,6.108333
2024-04-26 00:00:00+00:00,7.6625
2024-04-27 00:00:00+00:00,10.279166
2024-04-28 00:00:00+00:00,12.3395815
2024-04-29 00:00:00+00:00,11.920833
2024-04-30 00:00:00+00:00,15.743751
2024-05-01 00:00:00+00:00,18.308332
2024-05-02 00:00:00+00:00,17.404165
2024-05-03 00:00:00+00:00,11.585418
2024-05-04 00:00:00+00:00,11.564583
2024-05-05 00:00:00+00:00,12.445834
2024-05-06 00:00:00+00:00,14.008334
2024-05-07 00:00:00+00:00,13.3395815
2024-05-08 00:00:00+00:00,12.152083
2024-05-09 00:00:00+00:00,12.722917
2024-05-10 00:00:00+00:00,14.131252
2024-05-11 00:00:00+00:00,15.745833
2024-05-12 00:00:00+00:00,18.547916
2024-05-13 00:00:00+00:00,18.927084
2024-05-14 00:00:00+00:00,19.137503
2024-05-15 00:00:00+00:00,16.04375
2024-05-16 00:00:00+00:00,15.712501
2024-05-17 00:00:00+00:00,15.527083
2024-05-18 00:00:00+00:00,16.702084
2024-05-19 00:00:00+00:00,16.695833
2024-05-20 00:00:00+00:00,15.610416
2024-05-21 00:00:00+00:00,16.595835
2024-05-22 00:00:00+00:00,15.53125
2024-05-23 00:00:00+00:00,15.106252
2024-05-24 00:00:00+00:00,14.668751
2024-05-25 00:00:00+00:00,15.212502
2024-05-26 00:00:00+00:00,14.895832
2024-05-27 00:00:00+00:00,14.424999
2024-05-28 00:00:00+00:00,13.779166
2024-05-29 00:00:00+00:00,14.756249
2024-05-30 00:00:00+00:00,13.850001
2024-05-31 00:00:00+00:00,14.970833
2024-06-01 00:00:00+00:00,15.197921
2024-06-02 00:00:00+00:00,13.585418
2024-06-03 00:00:00+00:00,13.745833
2024-06-04 00:00:00+00:00,15.560418
2024-06-05 00:00:00+00:00,12.820834
2024-06-06 00:00:00+00:00,12.835416
2024-06-07 00:00:00+00:00,13.570834
2024-06-08 00:00:00+00:00,13.033334
2024-06-09 00:00:00+00:00,12.556249
2024-06-10 00:00:00+00:00,11.320834
2024-06-11 00:00:00+00:00,11.643748
2024-06-12 00:00:00+00:00,11.218749
2024-06-13 00:00:00+00:00,13.752082
2024-06-14 00:00:00+00:00,14.662498
2024-06-15 00:00:00+00:00,13.970836
2024-06-16 00:00:00+00:00,14.154167
2024-06-17 00:00:00+00:00,15.375
2024-06-18 00:00:00+00:00,15.514584
2024-06-19 00:00:00+00:00,15.085416
2024-06-20 00:00:00+00:00,15.381249
2024-06-21 00:00:00+00:00,15.979164
2024-06-22 00:00:00+00:00,16.208334
2024-06-23 00:00:00+00:00,17.625
2024-06-24 00:00:00+00:00,19.420835
2024-06-25 00:00:00+00:00,21.202082
2024-06-26 00:00:00+00:00,25.625834
2024-06-27 00:00:00+00:00,24.2425
2024-06-28 00:00:00+00:00,19.0675
2024-06-29 00:00:00+00:00,20.22375
2024-06-30 00:00:00+00:00,18.329998
2024-07-01 00:00:00+00:00,16.779997
2024-07-02 00:00:00+00:00,15.8341675
2024-07-03 00:00:00+00:00,14.825833
2024-07-04 00:00:00+00:00,16.782082
2024-07-05 00:00:00+00:00,15.757083
2024-07-06 00:00:00+00:00,16.096668
2024-07-07 00:00:00+00:00,15.227917
2024-07-08 00:00:00+00:00,17.21125
2024-07-09 00:00:00+00:00,21.165415
2024-07-10 00:00:00+00:00,19.313334
2024-07-11 00:00:00+00:00,18.36125
2024-07-12 00:00:00+00:00,15.240414
2024-07-13 00:00:00+00:00,15.029999
2024-07-14 00:00:00+00:00,17.350832
2024-07-15 00:00:00+00:00,20.346668
2024-07-16 00:00:00+00:00,18.540415
2024-07-17 00:00:00+00:00,18.852917
2024-07-18 00:00:00+00:00,21.32583
2024-07-19 00:00:00+00:00,24.446669
2024-07-20 00:00:00+00:00,25.767502
2024-07-21 00:00:00+00:00,21.525833
2024-07-22 00:00:00+00:00,20.011251
2024-07-23 00:00:00+00:00,19.113333
2024-07-24 00:00:00+00:00,19.421665
2024-07-25 00:00:00+00:00,18.646667
2024-07-26 00:00:00+00:00,19.552917
2024-07-27 00:00:00+00:00,19.721666
2024-07-28 00:00:00+00:00,20.363335
2024-07-29 00:00:00+00:00,22.063334
2024-07-30 00:00:00+00:00,24.498755
2024-07-31 00:00:00+00:00,22.767496
2024-08-01 00:00:00+00:00,20.596666
2024-08-02 00:00:00+00:00,21.409164
2024-08-03 00:00:00+00:00,21.257082
2024-08-04 00:00:00+00:00,18.763334
2024-08-05 00:00:00+00:00,21.125834
2024-08-06 00:00:00+00:00,23.330002
2024-08-07 00:00:00+00:00,21.386251
2024-08-08 00:00:00+00:00,21.607086
2024-08-09 00:00:00+00:00,20.109167
2024-08-10 00:00:00+00:00,19.796667
2024-08-11 00:00:00+00:00,22.288332
2024-08-12 00:00:00+00:00,25.740417
2024-08-13 00:00:00+00:00,25.323751
2024-08-14 00:00:00+00:00,22.18
2024-08-15 00:00:00+00:00,21.940416
2024-08-16 00:00:00+00:00,20.036253
2024-08-17 00:00:00+00:00,20.057081
2024-08-18 00:00:00+00:00,20.373755
2024-08-19 00:00:00+00:00,20.119581
2024-08-20 00:00:00+00:00,18.469584
2024-08-21 00:00:00+00:00,17.421667
2024-08-22 00:00:00+00:00,18.838331
2024-08-23 00:00:00+00:00,19.513332
